Followers,Tweets per Day
1359,8.537640520333333
1360,8.553222101125002
1361,8.568803681916668
1362,8.584385262708334
1363,8.5999668435
1364,8.615548424291667
1365,8.631130005083334
1366,8.646711585875
1367,8.662293166666668
1368,8.677874747458334
1369,8.69345632825
1370,8.709037909041667
1371,8.724619489833334
1372,8.740201070625002
1373,8.755782651416668
1374,8.771364232208334
1375,8.786945813
1376,8.788159577666667
1377,8.789373342333334
1378,8.790587107
1379,8.791800871666668
1380,8.793014636333334
1381,8.794228401000002
1382,8.795442165666667
1383,8.796655930333333
1384,8.797869695000001
1385,8.799083459666667
1386,8.800297224333335
1387,8.801510989
1388,8.802724753666666
1389,8.803938518333334
1390,8.805152283
1391,8.806366047666668
1392,8.807579812333334
1393,8.808793577
1394,8.810007341666667
1395,8.811221106333333
1396,8.812434871
1397,8.813648635666667
1398,8.814862400333334
1399,8.816076165
1400,8.786252015884616
1401,8.756427866769231
1402,8.726603717653846
1403,8.696779568538462
1404,8.666955419423077
1405,8.637131270307693
1406,8.607307121192308
1407,8.577482972076924
1408,8.54765882296154
1409,8.517834673846155
1410,8.48801052473077
1411,8.458186375615385
1412,8.428362226499999
1413,8.398538077384615
1414,8.36871392826923
1415,8.338889779153845
1416,8.30906563003846
1417,8.279241480923076
1418,8.249417331807692
1419,8.219593182692307
1420,8.189769033576923
1421,8.159944884461538
1422,8.130120735346154
1423,8.100296586230769
1424,8.070472437115384
1425,8.040648288
1426,8.032150107814815
1427,8.02365192762963
1428,8.015153747444444
1429,8.006655567259259
1430,7.998157387074074
1431,7.989659206888889
1432,7.981161026703703
1433,7.972662846518518
1434,7.964164666333334
1435,7.955666486148148
1436,7.947168305962963
1437,7.938670125777778
1438,7.930171945592592
1439,7.921673765407408
1440,7.9131755852222225
1441,7.904677405037037
1442,7.896179224851852
1443,7.8876810446666665
1444,7.879182864481482
1445,7.870684684296297
1446,7.862186504111111
1447,7.853688323925926
1448,7.845190143740741
1449,7.836691963555555
1450,7.828193783370371
1451,7.819695603185186
1452,7.811197423
1453,7.805227279666667
1454,7.799257136333334
1455,7.793286993000001
1456,7.7873168496666665
1457,7.781346706333333
1458,7.775376563
1459,7.769406419666667
1460,7.7634362763333336
1461,7.757466133
1462,7.751495989666667
1463,7.745525846333334
1464,7.739555703000001
1465,7.7335855596666665
1466,7.727615416333333
1467,7.721645273
1468,7.715675129666667
1469,7.709704986333334
1470,7.703734843
1471,7.697764699666667
1472,7.691794556333333
1473,7.685824413
1474,7.6798542696666665
1475,7.673884126333333
1476,7.667913983
1477,7.701455333875
1478,7.73499668475
1479,7.768538035625
1480,7.8020793865
1481,7.835620737375
1482,7.86916208825
1483,7.902703439125
1484,7.93624479
1485,7.969786140875
1486,8.00332749175
1487,8.036868842625
1488,8.070410193499999
1489,8.103951544375
1490,8.13749289525
1491,8.171034246125
1492,8.204575597
1493,8.238116947875
1494,8.27165829875
1495,8.305199649625
1496,8.3387410005
1497,8.372282351375
1498,8.40582370225
1499,8.439365053125
1500,8.472906404
1501,8.470528214666666
1502,8.468150025333333
1503,8.465771836
1504,8.463393646666667
1505,8.461015457333334
1506,8.458637268
1507,8.456259078666667
1508,8.453880889333334
1509,8.4515027
1510,8.449124510666667
1511,8.446746321333334
1512,8.444368132000001
1513,8.441989942666666
1514,8.439611753333333
1515,8.437233564
1516,8.434855374666666
1517,8.432477185333333
1518,8.430098996
1519,8.427720806666667
1520,8.425342617333333
1521,8.422964428
1522,8.420586238666667
1523,8.418208049333334
1524,8.41582986
1525,8.422477859423077
1526,8.429125858846154
1527,8.435773858269231
1528,8.442421857692308
1529,8.449069857115385
1530,8.455717856538461
1531,8.462365855961538
1532,8.469013855384615
1533,8.475661854807692
1534,8.482309854230769
1535,8.488957853653845
1536,8.495605853076922
1537,8.5022538525
1538,8.508901851923078
1539,8.515549851346154
1540,8.522197850769231
1541,8.528845850192308
1542,8.535493849615385
1543,8.542141849038462
1544,8.548789848461539
1545,8.555437847884615
1546,8.562085847307692
1547,8.568733846730769
1548,8.575381846153846
1549,8.582029845576923
1550,8.588677845
1551,8.57060112074074
1552,8.55252439648148
1553,8.534447672222221
1554,8.516370947962962
1555,8.498294223703704
1556,8.480217499444445
1557,8.462140775185185
1558,8.444064050925926
1559,8.425987326666666
1560,8.407910602407407
1561,8.389833878148147
1562,8.371757153888888
1563,8.353680429629629
1564,8.33560370537037
1565,8.317526981111111
1566,8.299450256851852
1567,8.281373532592593
1568,8.263296808333333
1569,8.245220084074074
1570,8.227143359814814
1571,8.209066635555555
1572,8.190989911296295
1573,8.172913187037038
1574,8.154836462777778
1575,8.136759738518519
1576,8.11868301425926
1577,8.10060629
1578,8.125766414833333
1579,8.150926539666667
1580,8.1760866645
1581,8.201246789333332
1582,8.226406914166667
1583,8.251567039
1584,8.276727163833334
1585,8.301887288666666
1586,8.327047413499999
1587,8.352207538333333
1588,8.377367663166666
1589,8.402527788
1590,8.427687912833333
1591,8.452848037666666
1592,8.4780081625
1593,8.503168287333333
1594,8.528328412166665
1595,8.553488537
1596,8.578648661833332
1597,8.603808786666665
1598,8.6289689115
1599,8.654129036333332
1600,8.679289161166666
1601,8.704449286
1602,8.679322054541666
1603,8.654194823083333
1604,8.629067591624999
1605,8.603940360166666
1606,8.578813128708333
1607,8.553685897249999
1608,8.528558665791666
1609,8.503431434333333
1610,8.478304202875
1611,8.453176971416667
1612,8.428049739958333
1613,8.4029225085
1614,8.377795277041667
1615,8.352668045583332
1616,8.327540814125
1617,8.302413582666667
1618,8.277286351208334
1619,8.25215911975
1620,8.227031888291666
1621,8.201904656833333
1622,8.176777425375
1623,8.151650193916666
1624,8.126522962458333
1625,8.101395731
1626,8.122963901791667
1627,8.144532072583333
1628,8.166100243375
1629,8.187668414166668
1630,8.209236584958333
1631,8.23080475575
1632,8.252372926541668
1633,8.273941097333333
1634,8.295509268125
1635,8.317077438916668
1636,8.338645609708333
1637,8.3602137805
1638,8.381781951291668
1639,8.403350122083333
1640,8.424918292875
1641,8.446486463666668
1642,8.468054634458333
1643,8.48962280525
1644,8.511190976041668
1645,8.532759146833333
1646,8.554327317625
1647,8.575895488416668
1648,8.597463659208334
1649,8.61903183
1650,8.636731995653847
1651,8.654432161307692
1652,8.67213232696154
1653,8.689832492615386
1654,8.707532658269232
1655,8.725232823923077
1656,8.742932989576923
1657,8.76063315523077
1658,8.778333320884617
1659,8.796033486538462
1660,8.813733652192308
1661,8.831433817846154
1662,8.8491339835
1663,8.866834149153847
1664,8.884534314807693
1665,8.902234480461539
1666,8.919934646115385
1667,8.93763481176923
1668,8.955334977423078
1669,8.973035143076924
1670,8.99073530873077
1671,9.008435474384616
1672,9.026135640038461
1673,9.043835805692309
1674,9.061535971346155
1675,9.079236137
1676,9.106923567703705
1677,9.134610998407409
1678,9.162298429111111
1679,9.189985859814815
1680,9.217673290518519
1681,9.245360721222223
1682,9.273048151925925
1683,9.30073558262963
1684,9.328423013333333
1685,9.356110444037038
1686,9.383797874740742
1687,9.411485305444444
1688,9.439172736148148
1689,9.466860166851852
1690,9.494547597555556
1691,9.522235028259258
1692,9.549922458962962
1693,9.577609889666666
1694,9.60529732037037
1695,9.632984751074074
1696,9.660672181777777
1697,9.68835961248148
1698,9.716047043185185
1699,9.743734473888889
1700,9.771421904592591
1701,9.799109335296295
1702,9.826796766
1703,9.820826622666665
1704,9.814856479333333
1705,9.808886335999999
1706,9.802916192666666
1707,9.796946049333332
1708,9.790975906
1709,9.785005762666666
1710,9.779035619333333
1711,9.773065476
1712,9.767095332666667
1713,9.761125189333333
1714,9.755155045999999
1715,9.749184902666666
1716,9.743214759333332
1717,9.737244616
1718,9.731274472666666
1719,9.725304329333333
1720,9.719334186
1721,9.713364042666667
1722,9.707393899333333
1723,9.701423756
1724,9.695453612666666
1725,9.689483469333334
1726,9.683513326
1727,9.727830539083334
1728,9.772147752166667
1729,9.81646496525
1730,9.860782178333334
1731,9.905099391416666
1732,9.9494166045
1733,9.993733817583333
1734,10.038051030666667
1735,10.08236824375
1736,10.126685456833334
1737,10.171002669916668
1738,10.215319883
1739,10.259637096083333
1740,10.303954309166667
1741,10.34827152225
1742,10.392588735333334
1743,10.436905948416667
1744,10.4812231615
1745,10.525540374583334
1746,10.569857587666668
1747,10.61417480075
1748,10.658492013833333
1749,10.702809226916667
1750,10.74712644
1751,10.751564006153847
1752,10.756001572307692
1753,10.760439138461539
1754,10.764876704615386
1755,10.76931427076923
1756,10.773751836923077
1757,10.778189403076924
1758,10.782626969230769
1759,10.787064535384616
1760,10.791502101538462
1761,10.795939667692307
1762,10.800377233846154
1763,10.804814799999999
1764,10.809252366153846
1765,10.813689932307692
1766,10.818127498461537
1767,10.822565064615384
1768,10.82700263076923
1769,10.831440196923076
1770,10.835877763076923
1771,10.84031532923077
1772,10.844752895384614
1773,10.849190461538461
1774,10.853628027692308
1775,10.858065593846153
1776,10.86250316
1777,10.839105022222222
1778,10.815706884444444
1779,10.792308746666667
1780,10.768910608888888
1781,10.74551247111111
1782,10.722114333333334
1783,10.698716195555555
1784,10.675318057777778
1785,10.65191992
1786,10.628521782222222
1787,10.605123644444443
1788,10.581725506666666
1789,10.55832736888889
1790,10.53492923111111
1791,10.511531093333334
1792,10.488132955555555
1793,10.464734817777778
1794,10.441336680000001
1795,10.417938542222222
1796,10.394540404444445
1797,10.371142266666666
1798,10.34774412888889
1799,10.324345991111112
1800,10.300947853333334
1801,10.277549715555557
1802,10.254151577777778
